PC1,PC2
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.56941897195885,-0.1344347697642248
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.150766416109647,0.5213724484977733
-2.150766416109647,0.5213724484977733
-2.1539504253704274,0.5025670310483066
-2.067658465349481,0.33257653258999964
-2.097272405709669,0.5834127681520483
-2.111919733514643,0.5815380803536022
-2.09907677598448,0.5821597241145874
-2.101093512025843,0.5890563453634401
-2.574471209218139,-0.13794329066664146
-2.173161401129113,0.46433455095108567
-2.1241255938693446,0.5564674413428435
-2.0943007624597563,0.6103678520861424
-2.0956804012385803,0.5928154776581265
-2.3428665122561427,0.23032290568235508
-2.574471209218139,-0.13794329066664146
-2.1293263389286596,0.5445586439511989
-2.5046851209052226,-0.03140050612900396
-2.1130870065693594,0.5558360408474581
-2.2451765673287727,0.37283793561985995
-2.1683853871955616,0.4925426769174162
-2.0342263683078627,0.7018693439829907
-2.1309183434769285,0.5351559348236746
-2.5475014125172115,-0.09432286227334227
-2.101093512025843,0.5890563453634401
-2.574471209218139,-0.13794329066664146
-2.101093512025843,0.5890563453634401
-2.1112826362924433,0.5570890848745896
-2.0446278582666233,0.6780517484155739
-2.0338016365701845,0.6855700124069823
-2.0374103771450724,0.6830639244559945
-2.2039842034612693,0.43463252514009
-2.348035330433097,0.21013914770746925
-2.348035330433097,0.21013914770746925
-2.096105132701338,0.6091148078857044
-2.1683853871955616,0.4925426769174162
-1.8832094138880766,-0.13526199509762915
1.1816653790268472,0.15595581319008592
1.4569952246286462,-0.4628033859837225
1.375443357271693,-0.030464759206410078
-2.078061430142502,0.6216452491886327
-2.574471209218139,-0.13794329066664146
-0.6348963275583948,2.8352334087378086
-2.173161401129113,0.46433455095108567
0.8285400904647603,5.187356177137019
-2.574471209218139,-0.13794329066664146
-2.0482365988124553,0.6755456603220692
-2.152146055124636,0.5038200752280985
-2.1557547956125442,0.5013139868504901
-2.1839876225704886,0.4568162857086395
-2.162972276542202,0.49630180986887285
-2.31207563984953,0.268299907002827
-2.1112826362924433,0.5570890848745896
-2.1112826362924433,0.5570890848745896
-2.12210885791109,0.5495708205016271
-2.574471209218139,-0.13794329066664146
-2.0554540798719683,0.6705334839773657
-2.0834745409419586,0.6178861169537543
-2.0654308381841457,0.6304165572807401
-2.0902672904253805,0.5965746098255954
-2.175602868001758,0.4875304993302467
-2.060230093204765,0.6423253550644485
-2.0762570598704633,0.6228982932396875
-2.05364970961126,0.6717865280839943
-2.054074441094947,0.6880858584142245
-2.31207563984953,0.268299907002827
-2.1912051034475986,0.4518041084692866
-2.574471209218139,-0.13794329066664146
-2.05364970961126,0.6717865280839943
-2.116695747114829,0.5533299527521771
-2.0342263683078627,0.7018693439829907
-2.4773544780509247,0.01247066792372848
-1.9459191472846697,0.8378685374466696
-2.0446278582666233,0.6780517484155739
-2.039214747429064,0.6818108804635633
-2.0478118670787437,0.6592463287655154
-2.0902672904253805,0.5965746098255954
-2.081670170678314,0.6191391610459829
-2.0902672904253805,0.5965746098255954
-2.050040969081442,0.674292616256043
-2.0446278582666233,0.6780517484155739
-2.039214747429064,0.6818108804635633
-2.0426111221119085,0.6711551266107549
-2.039214747429064,0.6818108804635633
-2.039214747429064,0.6818108804635633
-2.081670170678314,0.6191391610459829
-2.106506622785239,0.5852972129320735
-2.3241010638339725,0.24335457561935891
-2.0902672904253805,0.5965746098255954
-1.986570200187314,0.7764498617144057
-2.0902672904253805,0.5965746098255954
-2.05906282038466,0.6680273957213146
-2.09907677598448,0.5821597241145874
-2.028813257489254,0.7056284761239314
-2.12210885791109,0.5495708205016271
-2.028813257489254,0.7056284761239314
-2.002172435018572,0.7407234678390348
-2.05906282038466,0.6680273957213146
-2.023400146648536,0.7093876081564289
-2.039214747429064,0.6818108804635633
-2.0554540798719683,0.6705334839773657
-2.060230093204765,0.6423253550644485
-2.0746650554050197,0.632301002773455
-2.05364970961126,0.6717865280839943
-2.0902672904253805,0.5965746098255954
-2.1399401947289896,0.5288907140380283
-2.039214747429064,0.6818108804635633
-2.1106455386436136,0.5326400873030424
-2.4766327302581628,0.012971887094331853
-2.111919733514643,0.5815380803536022
-2.133147445039366,0.5502022201548099
-2.1431242038438247,0.5100852958727303
-2.173161401129113,0.46433455095108567
-2.141956930572659,0.5357873343172294
-2.1241255938693446,0.5564674413428435
-2.111919733514643,0.5815380803536022
-2.0342263683078627,0.7018693439829907
-2.096105132701338,0.6091148078857044
-2.12210885791109,0.5495708205016271
-2.060230093204765,0.6423253550644485
-2.0636264678945975,0.6316696012459141
-2.0956804012385803,0.5928154776581265
-2.0374103771450724,0.6830639244559945
-2.0654308381841457,0.6304165572807401
-2.030192895986403,0.6880761003143506
-2.05364970961126,0.6717865280839943
-2.030192895986403,0.6880761003143506
-2.115528473983101,0.5790319918805936
-2.5487644681739194,-0.09520001044129309
-2.0338016365701845,0.6855700124069823
-2.5668928533292052,-0.1326805093130165
-2.101093512025843,0.5890563453634401
-2.12210885791109,0.5495708205016271
-2.0338016365701845,0.6855700124069823
-2.030192895986403,0.6880761003143506
-2.12210885791109,0.5495708205016271
-2.050040969081442,0.674292616256043
-2.05364970961126,0.6717865280839943
-2.2967704218352343,0.2872257538684478
-2.116695747114829,0.5533299527521771
-2.023400146648536,0.7093876081564289
-2.050040969081442,0.674292616256043
-2.124337959509574,0.5646171060095605
-2.030192895986403,0.6880761003143506
-2.2113821212152622,0.429495042758336
-2.0588504546073834,0.6598777303824045
-2.1241255938693446,0.5564674413428435
-2.12210885791109,0.5495708205016271
-2.0554540798719683,0.6705334839773657
-2.1112826362924433,0.5570890848745896
-2.0342263683078627,0.7018693439829907
-2.0342263683078627,0.7018693439829907
-2.030192895986403,0.6880761003143506
-2.007797911766063,0.7451140017805988
-2.1169081128691403,0.5614796179784427
-2.030192895986403,0.6880761003143506
-2.028813257489254,0.7056284761239314
-2.0446278582666233,0.6780517484155739
-2.060230093204765,0.6423253550644485
-2.1539504253704274,0.5025670310483066
-2.0478118670787437,0.6592463287655154
-2.028813257489254,0.7056284761239314
-2.1241255938693446,0.5564674413428435
-2.0746650554050197,0.632301002773455
-2.0342263683078627,0.7018693439829907
-2.288321810236423,0.30139003030760547
-2.12210885791109,0.5495708205016271
-2.0374103771450724,0.6830639244559945
-2.12210885791109,0.5495708205016271
-2.12911397321655,0.5364089789319193
-2.028813257489254,0.7056284761239314
-2.0378351088405964,0.6993632558252403
-2.0902672904253805,0.5965746098255954
-2.0854912769368568,0.624782737974703
-2.1241255938693446,0.5564674413428435
-2.065643204049273,0.6385662230505414
-2.133147445039366,0.5502022201548099
-2.096105132701338,0.6091148078857044
-2.3241010638339725,0.24335457561935891
-2.0744526895957525,0.624151337277635
-2.0834745409419586,0.6178861169537543
-2.106506622785239,0.5852972129320735
-2.0446278582666233,0.6780517484155739
-2.065643204049273,0.6385662230505414
-2.1241255938693446,0.5564674413428435
-2.056621352629742,0.644831443014777
-2.157559165850886,0.5000609426341577
-2.0338016365701845,0.6855700124069823
-1.9879498386058825,0.7588974855194018
-2.060230093204765,0.6423253550644485
-2.31207563984953,0.268299907002827
-2.0446278582666233,0.6780517484155739
-2.1467329443661622,0.5075792076639892
-1.986570200187314,0.7764498617144057
-2.086658549869711,0.5990806978708484
-2.050040969081442,0.674292616256043
-2.0902672904253805,0.5965746098255954
-2.086658549869711,0.5990806978708484
-2.081670170678314,0.6191391610459829
-2.1044898867921167,0.5784005919198341
-2.086658549869711,0.5990806978708484
-2.175602868001758,0.4875304993302467
-2.05364970961126,0.6717865280839943
-2.0854912769368568,0.624782737974703
-2.088887651715025,0.6141269845894404
-2.060230093204765,0.6423253550644485
-2.133147445039366,0.5502022201548099
-2.0956804012385803,0.5928154776581265
-2.002172435018572,0.7407234678390348
-2.0746650554050197,0.632301002773455
-2.0588504546073834,0.6598777303824045
-2.327529367013072,0.24097379026563798
-2.574471209218139,-0.13794329066664146
-2.0902672904253805,0.5965746098255954
-2.096105132701338,0.6091148078857044
-2.0746650554050197,0.632301002773455
-2.0956804012385803,0.5928154776581265
-2.1169081128691403,0.5614796179784427
-2.101093512025843,0.5890563453634401
-2.05364970961126,0.6717865280839943
-2.32915330008389,0.23984604976616733
-2.11892484881003,0.5683762387344882
-2.0956804012385803,0.5928154776581265
-2.0832621751456806,0.6097364515216456
-2.5548674067555157,-0.10773528872546435
-2.0958927669961813,0.6009651429005276
-2.2113821212152622,0.429495042758336
-2.1345270839879755,0.5326498465595543
-2.088887651715025,0.6141269845894404
-2.162972276542202,0.49630180986887285
0.8934974256235254,5.232465736658887
-2.2915377484268307,0.2908595834828306
-2.0854912769368568,0.624782737974703
-1.981369455243562,0.7883586596728626
0.08372235328253944,-0.1450193711936696
1.8529911789099465,2.8997821365208836
-2.5075721114232294,-0.03340538601446032
-2.5383310533379193,-0.07965736562238136
-2.5126243436274645,-0.03691393171094446
-2.5075721114232294,-0.03340538601446032
-2.5075721114232294,-0.03340538601446032
-2.562840552323948,-0.1201545225698017
-2.5438926786695464,-0.09181674132661614
-2.0854912769368568,0.624782737974703
-2.5487644681739194,-0.09520001044129309
-2.3994806757932508,0.13292723584202998
-2.450926020560825,0.05571532107010617
-2.3994806757932508,0.13292723584202998
-2.4201351493897194,0.09369232845050189
-2.404681421689992,0.121018442557798
-2.404681421689992,0.121018442557798
-2.5075721114232294,-0.03340538601446032
-2.466379748687919,0.028389209058956914
-2.162972276542202,0.49630180986887285
-2.1365438198909077,0.53954646712943
-2.1964058485962124,0.4398953115156333
-2.1365438198909077,0.53954646712943
-2.050040969081442,0.674292616256043
-2.111919733514643,0.5815380803536022
-2.207380578432293,0.4239767727007431
-2.574471209218139,-0.13794329066664146
-2.1277343343486095,0.553961352922839
-2.101093512025843,0.5890563453634401
-2.101093512025843,0.5890563453634401
-2.0902672904253805,0.5965746098255954
-2.0854912769368568,0.624782737974703
-2.127521968679234,0.5458116881131662
-2.106506622785239,0.5852972129320735
-2.3018226581595216,0.2837172283800288
-2.3018226581595216,0.2837172283800288
-2.2018189592231576,0.4361361784346215
-2.2039842034612693,0.43463252514009
-2.2373858472364674,0.36995105935427874
-2.127521968679234,0.5458116881131662
-2.2373858472364674,0.36995105935427874
-2.231643790971609,0.3822357693533766
-2.2039842034612693,0.43463252514009
-2.2298394207660865,0.383488813730683
-2.111919733514643,0.5815380803536022
-2.1153161083254686,0.5708823271285118
-2.189400733235167,0.4530571528127012
-2.071268680657411,0.642956756308606
-2.1683853871955616,0.4925426769174162
-2.133147445039366,0.5502022201548099
-1.8748061650537549,0.9287386250271094
-2.1467329443661622,0.5075792076639892
-2.106506622785239,0.5852972129320735
-2.574471209218139,-0.13794329066664146
-2.1153161083254686,0.5708823271285118
-2.574471209218139,-0.13794329066664146
-2.1839876225704886,0.4568162857086395
-2.1467329443661622,0.5075792076639892
-2.157559165850886,0.5000609426341577
-2.101093512025843,0.5890563453634401
-2.1581962623799953,0.5245099347136951
-2.574471209218139,-0.13794329066664146
-2.088887651715025,0.6141269845894404
-2.574471209218139,-0.13794329066664146
-2.1987834582857118,0.4465413219615875
-2.1311307091746317,0.5433055997722913
-2.1293263389286596,0.5445586439511989
-2.2169118120995197,0.4090606693659407
-2.0624591951329685,0.6573716421895941
-2.0093899161664917,0.7357112919279473
-2.09907677598448,0.5821597241145874
-2.12911397321655,0.5364089789319193
-2.1309183434769285,0.5351559348236746
-2.062034463488724,0.6410723110718596
-2.0902672904253805,0.5965746098255954
-2.152146055124636,0.5038200752280985
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.1431242038438247,0.5100852958727303
-2.11892484881003,0.5683762387344882
-2.1431242038438247,0.5100852958727303
-2.1912051034475986,0.4518041084692866
-2.1912051034475986,0.4518041084692866
-2.124337959509574,0.5646171060095605
-2.1449285741066055,0.5088322517762652
-2.1255052326864794,0.5389150671027292
-2.122533589280159,0.5658701502696762
-2.161167906315825,0.49755485414388745
-2.1153161083254686,0.5708823271285118
-2.182395617881519,0.4662189941460521
-2.116695747114829,0.5533299527521771
-2.17899924295011,0.4768747467796992
-2.141956930572659,0.5357873343172294
0.9961927890547552,-0.07077116569677826
-2.0800781661847174,0.6285418704416632
-2.298935665983119,0.28572210013137295
-2.106506622785239,0.5852972129320735
-2.0378351088405964,0.6993632558252403
-2.0746650554050197,0.632301002773455
-2.060230093204765,0.6423253550644485
-2.060230093204765,0.6423253550644485
-2.061822097602761,0.6329226451998635
-2.116695747114829,0.5533299527521771
-2.0678723058994377,0.6536125097929212
-2.0654308381841457,0.6304165572807401
-2.0834745409419586,0.6178861169537543
-2.1309183434769285,0.5351559348236746
-2.078061430142502,0.6216452491886327
-2.116695747114829,0.5533299527521771
-2.126354695294432,0.5715137260003013
-2.4308336606873784,0.05307420805256084
-2.1255052326864794,0.5389150671027292
-2.1987834582857118,0.4465413219615875
-2.106506622785239,0.5852972129320735
-2.1311307091746317,0.5433055997722913
-2.1255052326864794,0.5389150671027292
-2.127521968679234,0.5458116881131662
-2.041019117710687,0.6805578364595176
-2.116695747114829,0.5533299527521771
-2.0902672904253805,0.5965746098255954
-2.0902672904253805,0.5965746098255954
-2.0854912769368568,0.624782737974703
-2.065643204049273,0.6385662230505414
-2.116695747114829,0.5533299527521771
-2.1683853871955616,0.4925426769174162
-2.050040969081442,0.674292616256043
-2.1683853871955616,0.4925426769174162
-2.574471209218139,-0.13794329066664146
-2.175602868001758,0.4875304993302467
-2.189400733235167,0.4530571528127012
-2.0800781661847174,0.6285418704416632
-2.111919733514643,0.5815380803536022
-2.0800781661847174,0.6285418704416632
-2.088887651715025,0.6141269845894404
-2.162972276542202,0.49630180986887285
-2.106506622785239,0.5852972129320735
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.568655880771043,-0.12904890661822158
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.51313373342247,-0.04556477806340794
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.574471209218139,-0.13794329066664146
-2.1683853871955616,0.4925426769174162
-2.1399401947289896,0.5288907140380283
-2.1467329443661622,0.5075792076639892
-2.150341684875266,0.5050731193903403
-2.1467329443661622,0.5075792076639892
-2.1539504253704274,0.5025670310483066
-2.152146055124636,0.5038200752280985
-2.1573468002025455,0.49191127792765454
-2.1573468002025455,0.49191127792765454
-2.1399401947289896,0.5288907140380283
-2.1467329443661622,0.5075792076639892
-2.152146055124636,0.5038200752280985
-2.1539504253704274,0.5025670310483066
-2.1467329443661622,0.5075792076639892
-2.161167906315825,0.49755485414388745
-2.141956930572659,0.5357873343172294
-2.1683853871955616,0.4925426769174162
-2.3597318081455647,0.19371939013213757
-2.353268003507445,0.20650531645460832
-2.1467329443661622,0.5075792076639892
-2.150341684875266,0.5050731193903403
-2.1467329443661622,0.5075792076639892
-2.574471209218139,-0.13794329066664146
-2.1663686514189138,0.4856460569669444
-2.2814332754582085,0.29787663288990096
-2.2991480308684786,0.29387176109559937
-2.1044898867921167,0.5784005919198341
-2.086658549869711,0.5990806978708484
-2.0588504546073834,0.6598777303824045
-2.039002381531009,0.673661214532259
-2.1449285741066055,0.5088322517762652
-2.574471209218139,-0.13794329066664146
-2.0868709156887664,0.6072303634146714
-2.0902672904253805,0.5965746098255954
-2.032421998037538,0.7031223880424536
-2.1112826362924433,0.5570890848745896
-2.0956804012385803,0.5928154776581265
-2.1241255938693446,0.5564674413428435
-2.097272405709669,0.5834127681520483
-2.0956804012385803,0.5928154776581265
-2.0446278582666233,0.6780517484155739
-2.0902672904253805,0.5965746098255954
-2.1309183434769285,0.5351559348236746
1.5415875012250304,-0.3564609930422291
-2.498008954116878,-0.026764227355454646
-1.986570200187314,0.7764498617144057
-2.0480242329660676,0.6673959946441839
-2.041019117710687,0.6805578364595176
-2.032421998037538,0.7031223880424536
-2.1151037426109047,0.5627326620972004
-2.0089651843084857,0.7194119597617536
-2.0902672904253805,0.5965746098255954
-2.0902672904253805,0.5965746098255954
-2.039214747429064,0.6818108804635633
-2.106506622785239,0.5852972129320735
-2.0902672904253805,0.5965746098255954
-2.1241255938693446,0.5564674413428435
-2.574471209218139,-0.13794329066664146
-2.0480242329660676,0.6673959946441839
-2.0678723058994377,0.6536125097929212
-2.0378351088405964,0.6993632558252403
-2.1399401947289896,0.5288907140380283
-2.002172435018572,0.7407234678390348
-1.9777607146783165,0.7908647476711483
-2.039214747429064,0.6818108804635633
-2.0943007624597563,0.6103678520861424
-2.065643204049273,0.6385662230505414
-2.039214747429064,0.6818108804635633
-2.0342263683078627,0.7018693439829907
-2.1295387045827123,0.5527083086857165
-2.0374103771450724,0.6830639244559945
-2.0075855458828333,0.7369643359220117
-2.32915330008389,0.23984604976616733
-2.0854912769368568,0.624782737974703
-2.0690395787561746,0.6279104693157269
-2.0943007624597563,0.6103678520861424
-2.1309183434769285,0.5351559348236746
-2.0125739249060777,0.716905871922121
-2.12210885791109,0.5495708205016271
-2.161167906315825,0.49755485414388745
-2.262944047327707,0.3356078930092943
-2.1241255938693446,0.5564674413428435
-2.218960475881733,0.4242322554087652
-2.574471209218139,-0.13794329066664146
-2.152146055124636,0.5038200752280985
-2.2110212471807387,0.4297456516660738
-2.111919733514643,0.5815380803536022
-2.1914174688879156,0.45995377215546984
-2.1914174688879156,0.45995377215546984
-2.1844123535356212,0.4731156134954631
-2.20614944769173,0.43312887180803095
0.8285400904647603,5.187356177137019
-2.086658549869711,0.5990806978708484
-2.157559165850886,0.5000609426341577
-2.574471209218139,-0.13794329066664146
-2.0854912769368568,0.624782737974703
0.7163815897111713,-0.1989190353818353
-0.2027500762020139,-0.005291692610405105
0.704945598139921,-1.279385285181945
-2.133147445039366,0.5502022201548099
-2.574471209218139,-0.13794329066664146
-2.1399401947289896,0.5288907140380283
-2.162972276542202,0.49630180986887285
-2.189400733235167,0.4530571528127012
-2.0166073972777308,0.7306991158369529
-2.56941897195885,-0.1344347697642248
-2.161167906315825,0.49755485414388745
-2.1467329443661622,0.5075792076639892
-2.150341684875266,0.5050731193903403
-2.1573468002025455,0.49191127792765454
