PC1,PC2,PC3,Cluster_k2,Cluster_k6,Cluster_k5
0.8771526547264045,5.154737945945359,0.9093669714798764,1,5,2
0.7795042852830352,5.095223276552858,0.9507136516010478,1,5,2
1.129760036480297,5.7533154240768605,1.172605384310922,1,5,2
0.7217659241489347,4.914075419490521,0.8536342403858355,1,5,2
1.0304157185933145,5.476897169627442,1.03493242276006,1,5,2
0.5553406043879326,4.674044302769503,0.8087029383604781,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
1.0527037712362834,5.608535151526505,1.1237892037625543,1,5,2
0.9690537938867864,3.287507332760974,-0.0016088943037894,1,1,2
1.0527037712362834,5.608535151526505,1.1237892037625543,1,5,2
1.0527037712362834,5.608535151526505,1.1237892037625543,1,5,2
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.0715254910682688,3.2205903136113925,0.047213126164126,1,1,2
0.4149190077332577,4.493557183749458,0.7891426098324382,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
-0.7701007594720296,1.1150998887678436,-0.9207080894155936,0,2,1
2.21233802209089,-0.3919172644537682,-0.6825443024241516,0,4,3
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
1.273791866555004,5.795258157751339,1.0734500889262268,1,5,2
1.1767015761958457,3.3863739893491065,-0.0056907723070455,1,1,2
1.1636198336353956,5.652372115015538,1.0570381914065297,1,5,2
1.1839980786811914,5.716306653098286,1.0913015109947966,1,5,2
1.040450670024776,3.049162465372746,0.0182113848313463,1,1,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
1.040450670024776,3.049162465372746,0.0182113848313463,1,1,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.4017403763330376,0.9382934039233132,-0.8429460864714234,0,3,4
-1.4156013266492822,0.7757216880260449,-0.1886695457356842,0,2,1
1.877654406085368,0.0524576373108357,-0.7466159611616374,0,4,3
1.432040323347836,6.419576794022851,1.4459588214217798,1,5,2
0.7052072942222607,4.985547769409365,0.9285578411120624,1,5,2
0.6043764095931112,4.76617720323863,0.839767782195154,1,5,2
0.7923472448807425,5.09584491017294,0.9392758628712649,1,5,2
0.7290858590819785,5.267638931213282,1.1412044746646954,1,5,2
0.4394197109880939,2.0556262046224876,0.4951304309046276,1,1,2
0.1889594225808742,2.390739593586124,0.2742340281936301,1,1,2
0.1354614497390681,2.0366580579774176,0.2718001600605079,1,1,2
0.5218340038627735,2.4672273513584693,0.3884458346929737,1,1,2
0.4394197109880939,2.0556262046224876,0.4951304309046276,1,1,2
0.167523227715556,2.316526401771106,0.2463682140449096,1,1,2
0.3359318397483401,2.251903711258472,0.3061143898964606,1,1,2
0.576150859039972,0.0109008166860728,-0.2715546768430549,0,3,4
0.1367841418891751,2.2756406837284837,0.2080688461228635,1,1,2
0.4934927626528243,2.6432543309009064,0.2700268450907875,1,1,2
0.3977963443633111,2.5572590698234277,0.2546364331336523,1,1,2
0.8032700176458158,2.4634010482840587,0.5810403514109492,1,1,2
0.6416944574286856,2.272124800480309,0.5288082534553629,1,1,2
0.8090328448391124,2.794212501729845,0.4079425445785978,1,1,2
0.1128744105536966,2.0281262323647007,0.318444820999503,1,1,2
0.491292969264488,2.4358232813724663,0.3563376066231327,1,1,2
0.4473783337755164,2.2298835553610687,0.4063941398172378,1,1,2
0.6466174748442799,2.3353430251497644,0.4878341200385276,1,1,2
0.8593597772621631,2.637582675261255,0.5220952946057238,1,1,2
0.4339485389118645,2.601903900581034,0.2910267114614762,1,1,2
0.64987302515416,2.3887052013177033,0.4531554068386724,1,1,2
0.4767247435133852,2.435901267486411,0.4043548263872704,1,1,2
0.5375438419223669,2.1071596065999834,0.6325210546626401,1,1,2
0.7009320389538276,2.435650004622142,0.5019640581316822,1,1,2
0.5301187324594773,0.0355000046257907,-0.3058932448862952,0,3,4
0.4473783337755164,2.2298835553610687,0.4063941398172378,1,1,2
0.4897005171296368,2.5780321743793957,0.2380786779957568,1,1,2
0.4115821357836201,2.314633872051099,0.3223136322164445,1,1,2
0.5903288014132002,2.34735477099783,0.4741552732093611,1,1,2
0.318985582994489,2.546477534252626,0.2102223295480751,1,1,2
0.3008303881611586,2.468428282011613,0.2347797259110801,1,1,2
0.2236629451614042,2.15873284653479,0.324705929769217,1,1,2
0.167523227715556,2.316526401771106,0.2463682140449096,1,1,2
0.1354614497390681,2.0366580579774176,0.2718001600605079,1,1,2
0.4168226947314076,2.2601751365178533,0.4329399621500052,1,1,2
0.9291563628608992,2.982198773954146,0.3527310241859928,1,1,2
0.4637819135429676,2.171879071873767,0.5019085741316622,1,1,2
0.491292969264488,2.4358232813724663,0.3563376066231327,1,1,2
0.3977963443633111,2.5572590698234277,0.2546364331336523,1,1,2
0.2908225793523892,2.2205776276147957,0.3220233800346523,1,1,2
0.4339485389118645,2.601903900581034,0.2910267114614762,1,1,2
0.4863333417601787,2.088205331806653,0.4785850798340102,1,1,2
0.6083441889918197,2.245293413799142,0.493410267500583,1,1,2
0.6917633591351547,2.651068935333354,0.3906518318269731,1,1,2
0.9641756818742298,2.6444584451020057,0.5779476234955873,1,1,2
0.6484632312271318,2.797766963486891,0.3333091179539267,1,1,2
0.64987302515416,2.3887052013177033,0.4531554068386724,1,1,2
0.7643281494152906,2.9347355749513735,0.3173306334957874,1,1,2
0.4265475524585345,2.534175657850988,0.260351260286809,1,1,2
0.4461837088799309,2.404497197672906,0.3722465971421003,1,1,2
0.5567851131942608,2.5047351604208754,0.4231993513129128,1,1,2
0.181319013988992,1.8692822343225484,0.4545050724942794,1,1,1
0.4461837088799309,2.404497197672906,0.3722465971421003,1,1,2
0.3592692010018042,2.43766043958972,0.3105548660268136,1,1,2
0.482365565106797,2.7390072027843897,0.2618182274693685,1,1,2
0.3275489155471591,2.340421972337882,0.3153264714959582,1,1,2
0.452910102988091,2.285236003727462,0.4202127680317009,1,1,2
0.5364022297027387,2.4671493648086713,0.34042861789857,1,1,2
0.853372805177943,2.929570954500834,0.3794581203407896,1,1,2
0.9431064501039714,2.687215390597505,0.5848989776685096,1,1,2
0.3952095405705409,2.3134588222232386,0.370967213523311,1,1,2
0.2270674513713699,2.3578768325086026,0.2253683448286958,1,1,2
0.2270674513713699,2.3578768325086026,0.2253683448286958,1,1,2
0.3952095405705409,2.3134588222232386,0.370967213523311,1,1,2
0.2270674513713699,2.3578768325086026,0.2253683448286958,1,1,2
0.7185960448795129,2.3978868037868337,0.5595424320560074,1,1,2
0.3471432335940281,2.316195513655758,0.3270446382300602,1,1,2
0.6132864095861479,2.4574324883299967,0.4476641310879721,1,1,2
0.491292969264488,2.4358232813724663,0.3563376066231327,1,1,2
0.5430063028403677,2.328641995052062,0.4505795017199971,1,1,2
0.853372805177943,2.929570954500834,0.3794581203407896,1,1,2
0.491292969264488,2.4358232813724663,0.3563376066231327,1,1,2
0.5033138167028349,2.26872789890099,0.3866669932603209,1,1,2
0.593733201584586,2.546497978070738,0.3748173634412402,1,1,2
1.068307497475305,5.50321107915539,1.021568876036575,1,5,2
2.8622375729912384,3.368892559392231,0.1344049115087723,1,1,2
2.411144970797774,3.055631714293357,0.2934948719109253,1,1,2
0.5564355780115215,2.5570906840873397,0.4383788043877398,1,1,2
0.4908411726392183,2.3798701194043113,0.3372401554082379,1,1,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
1.273791866555004,5.795258157751339,1.0734500889262268,1,5,2
0.86972280636443,5.157875442420303,0.9188956809993496,1,5,2
1.2581896327685382,5.759531758751464,1.058227507412167,1,5,2
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.3983776813327282,3.385491386833568,0.1414068582678408,1,1,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
1.1456815664689648,5.706292082957536,1.1186316021523988,1,5,2
-0.2890471295095791,3.3575496403623792,9.781651692665877,1,0,0
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
1.372606013869288,6.021525351417207,1.1698597718486048,1,5,2
1.2128709911642714,5.454254399353473,0.8462339697245392,1,5,2
0.8246135458036482,5.12654935958509,0.9348046656289885,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.0176796885590316,5.401675465452564,0.9841571209146122,1,5,2
0.9606838646344952,5.262528999618751,0.9213577151666364,1,5,2
0.9587725645984838,5.335876027106142,0.984207163450882,1,5,2
0.9437655504048832,3.1655875938146933,0.0211074299698794,1,1,2
0.3608918412777098,4.6634667488874095,0.9809061713963262,1,5,2
0.553823776872874,2.7414368561701306,0.2799747476382694,1,1,2
0.3977963443633111,2.5572590698234277,0.2546364331336523,1,1,2
0.9148320669621236,5.189201525074469,0.9029866976032868,1,5,2
0.9997414214223636,5.455595433248582,1.045750532655136,1,5,2
1.830271538272288,7.069499722080177,1.6163888295943558,1,5,2
-0.7701007594720296,1.1150998887678436,-0.9207080894155936,0,2,1
1.266148158921866,5.947595796043707,1.2074049747732662,1,5,2
2.2329214701020934,3.7304723486135183,0.1809626246745205,1,1,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.7290858590819785,5.267638931213282,1.1412044746646954,1,5,2
2.2329214701020934,3.7304723486135183,0.1809626246745205,1,1,2
0.7374735951233726,5.016252218928412,0.9240866431414392,1,5,2
0.8218542716094324,5.091444594232066,0.908144295202768,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.0002730843353065,5.364696023212012,0.9695708982901844,1,5,2
0.9584547608622808,5.277575295788417,0.9359606183326834,1,5,2
1.6490570361535324,-0.050870417280664,-0.6463201574877978,0,4,3
1.2404637321991827,5.805302057333598,1.11283764366704,1,5,2
1.319634298945101,3.2561474241156567,0.103597048445838,1,1,2
0.8654014719961628,3.119499719007192,0.2560767192184092,1,1,2
1.0657620827354586,5.318906171086351,0.8704823354054309,1,5,2
1.0657620827354586,5.318906171086351,0.8704823354054309,1,5,2
0.9148320669621236,5.189201525074469,0.9029866976032868,1,5,2
1.0932493871345703,5.603503425920159,1.0818562065596768,1,5,2
0.9565434608455828,5.35092232318108,0.998810067262369,1,5,2
0.7751530073010571,5.050715798342171,0.917706367325364,1,5,2
1.0151312885689523,5.499471501818254,1.0679563872297946,1,5,2
0.9148320669621236,5.189201525074469,0.9029866976032868,1,5,2
1.0448506819739174,5.4869215161290565,1.029841547717103,1,5,2
0.7037222199269126,4.9015449863452005,0.8599978343142426,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
0.860488587583745,5.159759895563589,0.9290607500283548,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
1.1032261430080337,5.643620364578208,1.1059711390949956,1,5,2
1.2477881435775608,5.735714159418215,1.0480791197361272,1,5,2
1.0979199613195778,5.565261164007588,1.045667127190426,1,5,2
0.8718449805612317,5.217429216864232,0.9665058680078936,1,5,2
0.7751530073010571,5.050715798342171,0.917706367325364,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
0.6226324804568547,4.770557966805106,0.8264209152677846,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
0.9148320669621236,5.189201525074469,0.9029866976032868,1,5,2
1.3689503166151902,0.1537871711437264,-0.6062294210529166,0,4,3
0.281963392837853,0.4241993074858733,-0.5284868060560449,0,3,4
0.86972280636443,5.157875442420303,0.9188956809993496,1,5,2
0.3697043099846832,4.39578070047535,0.749821773226521,1,5,2
0.3801057992130002,4.419598299625455,0.7599701621504347,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
0.8660071359795761,5.229969426233346,0.982381491128073,1,5,2
0.6312295992504123,4.793122522702269,0.8372056631648894,1,5,2
0.86972280636443,5.157875442420303,0.9188956809993496,1,5,2
-0.668316465291567,1.5093726570204715,-0.6871784505299834,0,2,1
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
0.9096239500172634,2.828834092676913,0.4079773749419634,1,1,2
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
0.76452379584132,2.8712133616986244,-0.0195510265749291,1,1,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.7262874050408992,2.7541781255311344,0.3637285533460474,1,1,2
1.017175084039583,3.157655217640741,0.0309249779224418,1,1,2
0.7756821600077398,2.8147083418156407,0.0316126396945913,1,1,2
0.7004335830687447,2.7665482027614567,0.0117087534616282,1,1,2
2.031227718266562,-0.5459528534498466,-0.2626600168489235,0,4,3
1.0865650611174131,5.3665413697528495,0.8907791107575106,1,5,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
0.86972280636443,5.157875442420303,0.9188956809993496,1,5,2
1.0865650611174131,5.3665413697528495,0.8907791107575106,1,5,2
0.4394197109880939,2.0556262046224876,0.4951304309046276,1,1,2
1.0865650611174131,5.3665413697528495,0.8907791107575106,1,5,2
0.8238723733030195,2.9760860045513717,0.2963307720300415,1,1,2
0.6655090716365741,2.972492769534161,0.1956368703579886,1,1,2
2.2185484399683815,-0.2834426868590063,-0.7202259590259864,0,4,3
1.2321859097910948,5.699987760418341,1.0328565382220676,1,5,2
1.398609736846731,6.08106934975033,1.1952307410387044,1,5,2
1.2380222617578862,5.828498023216305,1.1344238189176732,1,5,2
2.2847103039493835,-0.867021605879723,-0.2239004892478005,0,4,3
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
0.3592692010018042,2.43766043958972,0.3105548660268136,1,1,2
-1.022506229283976,1.495726077596862,-0.368829662276623,0,2,1
1.4187771079196292,6.012103084980183,1.119034431613434,1,5,2
1.416083853269948,0.2890708037639035,-0.7375888177995129,0,4,3
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
0.6674991133322471,2.8203785856692116,0.2398841012317622,1,1,2
0.7217659241489347,4.914075419490521,0.8536342403858355,1,5,2
0.7217659241489347,4.914075419490521,0.8536342403858355,1,5,2
0.794245972832222,3.0187788209406365,0.290051650620592,1,1,2
0.5518626635939484,2.7870809893364865,0.181667513707862,1,1,2
1.1519441444054976,5.677452534080362,1.088789435421596,1,5,2
1.068307497475305,5.50321107915539,1.021568876036575,1,5,2
0.4461837088799309,2.404497197672906,0.3722465971421003,1,1,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
0.7217659241489347,4.914075419490521,0.8536342403858355,1,5,2
-0.9828822466049892,0.6274458069890408,0.2510083372144269,0,2,1
1.17902719274873,1.6656531080018586,0.982092441881678,1,1,2
0.9868514335672456,-0.2121309838625086,-0.2259146331116625,0,4,3
0.4672477122535894,0.520276131022358,-0.6104490144811364,0,3,4
1.117792201425871,0.5360159259105428,-0.7198545718181999,0,4,3
1.621217361088382,-0.1199092722330612,-0.3419927046650813,0,4,3
1.0561833730679646,0.090657334560939,-0.4046749949113691,0,4,3
-2.1542632996006805,-0.1239686640229167,-0.2883812737337047,0,2,1
0.8289680045298153,0.3343045711552863,-0.596902609730903,0,4,3
1.8580723501956,-0.0911506345088492,-0.632617951705348,0,4,3
1.800368880690897,0.0019308250737701,-0.6702840427636062,0,4,3
2.7368243808443804,-1.3086311961744626,-0.1721219038142275,0,4,3
1.728295336887426,-0.0460549904432631,-0.5996570699051308,0,4,3
1.2133918386014153,-0.1433692543496674,-0.5305971553515676,0,4,3
1.819989932068657,-0.0547151195715826,-0.6268080320853776,0,4,3
1.9792572703011615,-0.4159120872694262,-0.5513577570558151,0,4,3
2.358490875766859,-0.8047965365945015,-0.304544324853049,0,4,3
3.229022806052841,-1.5206988466260227,-0.2523451667139786,0,4,3
-1.468936765821322,-0.3616150154538005,-0.2009937351180173,0,2,1
1.372606013869288,6.021525351417207,1.1698597718486048,1,5,2
1.2321859097910948,5.699987760418341,1.0328565382220676,1,5,2
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.2321859097910948,5.699987760418341,1.0328565382220676,1,5,2
1.0259846939205848,3.2161331934068733,0.0436455585263947,1,1,2
0.9594126289794948,3.0785579111298125,-0.0266734815831892,1,1,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
2.2279259009926986,-0.6570872792988631,-0.4204900033642381,0,4,3
2.2279259009926986,-0.6570872792988631,-0.4204900033642381,0,4,3
1.533363549369411,0.0915974388873952,-0.6740304795672867,0,4,3
0.9587725645984838,5.335876027106142,0.984207163450882,1,5,2
1.6001252542586877,0.1379600451164076,-0.6975758015722886,0,4,3
0.528739248407566,2.216988632838466,0.4789996248045465,1,1,2
1.8758928850068008,-0.3544682011071164,-0.6190160441837371,0,4,3
2.22032608382621,-0.6252913948091561,-0.5118602247182152,0,4,3
1.6001252542586877,0.1379600451164076,-0.6975758015722886,0,4,3
2.2744571947816747,-0.5877000869830246,-0.5309510636707606,0,4,3
0.6674991133322471,2.8203785856692116,0.2398841012317622,1,1,2
1.3997243984220349,0.30946597707273,-0.7042247843638426,0,4,3
0.4339485389118645,2.601903900581034,0.2910267114614762,1,1,2
0.5936965833936539,2.2620981932072812,0.4560906795375429,1,1,2
0.7470271100702705,4.931618025842445,0.8447252092371306,1,5,2
0.7751530073010571,5.050715798342171,0.917706367325364,1,5,2
-1.0191038815369926,0.9421799300058848,-0.8328906202327576,0,2,1
0.9148320669621236,5.189201525074469,0.9029866976032868,1,5,2
2.744818113862241,2.905871119668565,0.5146363379337118,1,1,2
0.961747190825686,5.080730177753858,0.7689984586450328,1,5,2
0.961747190825686,5.080730177753858,0.7689984586450328,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.4978942460704523,3.373825659887797,0.0830602106122132,1,1,2
0.961747190825686,5.080730177753858,0.7689984586450328,1,5,2
0.9587725645984838,5.335876027106142,0.984207163450882,1,5,2
0.8218542716094324,5.091444594232066,0.908144295202768,1,5,2
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.4461837088799309,2.404497197672906,0.3722465971421003,1,1,2
0.9546321609103584,5.42426935017413,1.0616595189148568,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
1.0448506819739174,5.4869215161290565,1.029841547717103,1,5,2
1.4610186719925948,6.223974945749827,1.2561210670949432,1,5,2
0.2236629451614042,2.15873284653479,0.324705929769217,1,1,2
-0.3937230415572995,3.197450727490821,9.320613464738758,1,0,0
2.590235074690474,-0.5520698742029377,-0.6311297041643351,0,4,3
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
2.704927851359783,-0.4347980374095197,-0.7253457525337138,0,4,3
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.4220778788227719,2.1355592441620623,0.45328783111527,1,1,2
0.736372389493983,2.6093738145779604,0.5093498924770287,1,1,2
0.3615902174724465,2.489066097482173,0.2832602055538126,1,1,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.2188809231094486,2.442435804092584,0.1690426600946051,1,1,2
1.1636198336353956,5.652372115015538,1.0570381914065297,1,5,2
0.7923472448807425,5.09584491017294,0.9392758628712649,1,5,2
0.6947003678183262,4.8952797697606485,0.8631796313594764,1,5,2
0.7923472448807425,5.09584491017294,0.9392758628712649,1,5,2
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
0.915999337370184,5.2149035775619526,0.923300154233733,1,5,2
0.9987880102476138,5.280693239129334,0.9010108984321088,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
0.9584547608622808,5.277575295788417,0.9359606183326834,1,5,2
1.0702158126783403,5.711964994056166,1.193605248643131,1,5,2
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
0.7217659241489347,4.914075419490521,0.8536342403858355,1,5,2
-2.574471209218139,-0.1379432906666414,-0.284349617076202,0,2,1
2.0140955256043727,-0.6446234883388612,-0.3791232760106681,0,4,3
1.9300807591327425,-0.4838263750445283,-0.4253653720720913,0,4,3
1.9300807591327425,-0.4838263750445283,-0.4253653720720913,0,4,3
1.900832152148209,-0.4575730494431467,-0.4700906800479297,0,4,3
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.9321631246762971,-0.479576769088994,-0.5892567630618826,0,4,3
0.7848134519503301,4.891481534019882,0.7761318474894707,1,5,2
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
0.3359318397483401,2.251903711258472,0.3061143898964606,1,1,2
0.4594157688078924,2.402404046076307,0.3254140281484715,1,1,2
0.4261503606991862,2.314555877766234,0.2742964149318965,1,1,2
0.5530369864809913,2.684604760793044,0.2490269816345166,1,1,2
1.4322241950077168,0.2924766442894017,-0.63204698275611,0,4,3
1.728295336887426,-0.0460549904432631,-0.5996570699051308,0,4,3
2.572201214664323,-0.8122856208841714,-0.2612298095885428,0,4,3
-1.6093329268054606,-0.1367099563802115,-0.3136519911286465,0,2,1
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.957817660848105,5.3020243049615345,0.9569104343548428,1,5,2
1.830271538272288,7.069499722080177,1.6163888295943558,1,5,2
1.3310000571053788,5.926254954084209,1.1292662211444455,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
-0.4923444442578594,4.626709175158957,1.7455122176738478,1,5,2
1.0176796885590316,5.401675465452564,0.9841571209146122,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.961747190825686,5.080730177753858,0.7689984586450328,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.2088345312661286,5.750148598867636,1.0963590240742542,1,5,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
2.361187377193374,-0.3822320034090865,-0.729690405454321,0,4,3
1.398609736846731,6.08106934975033,1.1952307410387044,1,5,2
1.3516394668958458,0.1860856304963977,-0.7668779356624532,0,4,3
1.3633364138132065,0.1799732382677025,-0.6759595998924655,0,4,3
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.346602290891845,5.9619813530840835,1.1444888026585054,1,5,2
1.1315658993516835,5.613517996036941,1.0545261155653758,1,5,2
-0.1950591544844045,3.5804267273318855,0.5966735462445499,1,1,2
1.068307497475305,5.50321107915539,1.021568876036575,1,5,2
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.6222109184790044,1.0959860492108724,-0.927701408626202,0,4,3
0.86972280636443,5.157875442420303,0.9188956809993496,1,5,2
0.5413288822519146,4.7887710864520825,0.917270190471095,1,5,2
0.957817660848105,5.3020243049615345,0.9569104343548428,1,5,2
1.0932493871345703,5.603503425920159,1.0818562065596768,1,5,2
0.9538896237762002,5.3822679585757545,1.0273795159676418,1,5,2
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.4193513525971814,2.6576817478946277,0.2033570095415403,1,1,2
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.7036228441598364,-0.001325397114994,-0.6620900536333428,0,4,3
1.4680677378692872,0.0791831308415073,-0.6963821799518862,0,4,3
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
0.8246135458036482,5.12654935958509,0.9348046656289885,1,5,2
0.7795042852830352,5.095223276552858,0.9507136516010478,1,5,2
0.6192361062709969,4.759902210514674,0.8207103616167944,1,5,2
0.8246135458036482,5.12654935958509,0.9348046656289885,1,5,2
0.6192361062709969,4.759902210514674,0.8207103616167944,1,5,2
0.6604173298210412,4.871471946664092,0.8752704606441355,1,5,2
1.4610186719925948,6.223974945749827,1.2561210670949432,1,5,2
0.3175386079801632,2.2832671994010196,0.2960329882038326,1,1,2
1.2581896327685382,5.759531758751464,1.058227507412167,1,5,2
1.252988888173049,5.74762295908484,1.053153313574147,1,5,2
1.4194127152286855,6.128704548416829,1.215527516390784,1,5,2
0.8985912407160959,5.318974606583535,1.0261568415910305,1,5,2
1.0176796885590316,5.401675465452564,0.9841571209146122,1,5,2
0.911116396518038,5.261295509178034,0.966472505752516,1,5,2
1.1893042603557988,5.794665853736829,1.151605522436559,1,5,2
0.8408543721623621,4.99677627752332,0.8116345254071521,1,5,2
1.0176796885590316,5.401675465452564,0.9841571209146122,1,5,2
2.3785352397066597,-0.3067133650098106,-0.6982118546033238,0,4,3
0.1307784749024512,0.2525897281258618,-0.4522925125856069,0,3,4
0.0898009565376846,2.055168137574561,0.279736521676445,1,1,2
2.704927851359783,-0.4347980374095197,-0.7253457525337138,0,4,3
1.1801784638362085,5.580899763752094,0.9821145998418686,1,5,2
1.915129730830492,-0.2368117542906836,-0.5214355525317983,0,4,3
1.3101970787234245,5.87861975541771,1.108969445792366,1,5,2
1.512294910339137,0.1358513819512009,-0.7548570371160993,0,4,3
1.4704267872091632,2.89730732184868,0.1932087922292624,1,1,2
1.8278783400273533,2.691930085340205,0.1667640502263391,1,1,2
1.8278783400273533,2.691930085340205,0.1667640502263391,1,1,2
0.9584547608622808,5.277575295788417,0.9359606183326834,1,5,2
-0.8063100252353702,2.5751438225859498,0.3286611734615826,1,1,1
0.3516519813970159,2.4121856790207215,0.2521326452339542,1,1,2
0.6269852508414487,4.674014973889749,0.7419852886344683,1,5,2
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
-1.0281257337857233,0.9359147141087124,-0.8297088278710607,0,2,1
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
1.4610186719925948,6.223974945749827,1.2561210670949432,1,5,2
0.8285400904647603,5.187356177137019,0.9817784946519222,1,5,2
0.1585929716913143,4.249174627258776,0.8242758590936213,1,5,2
2.4897864311640308,-0.4530650619846428,-0.6883389197185721,0,4,3
0.8408543721623621,4.99677627752332,0.8116345254071521,1,5,2
0.9581354646038248,5.360325036183532,1.0051569801252842,1,5,2
1.645948507321317,-0.9960912789070642,-0.1718243919172302,0,4,3
0.2012622532510184,4.162646209571028,0.7125101066428449,1,5,2
1.585493192605407,-0.0452457102359568,-0.4997610232277366,0,4,3
2.01713934633003,-0.4377925992848399,-0.4203486459988413,0,4,3
1.0644441552974182,-0.0602870356619387,-0.5812862510348225,0,4,3
0.8041411061486006,0.1217860947257252,-0.5940691123778685,0,4,3
0.9617085628168184,0.2779668066844356,-0.4311497125251065,0,4,3
1.0004484811691254,0.093980486234472,-0.3246340707684552,0,4,3
2.4982532708210496,-0.8980599839806501,-0.4534374370426017,0,4,3
1.769424372829695,-0.4752960061470901,-0.2917303938244631,0,4,3
0.8601432974399087,0.3059729532138383,-0.472427451105733,0,4,3
1.640291163387518,-0.736353123039784,-0.0228500409806274,0,4,3
1.5857244291602557,-0.2741676909474429,-0.3581656795758959,0,4,3
0.5217666813695884,0.7992997630021662,-0.8139466855430221,0,4,3
1.6709392021124403,-0.2696716805948851,-0.3930195044613033,0,4,3
2.544724862811697,-1.0822058347511283,-0.2961239975779227,0,4,3
2.189980867402211,-1.4087175417782891,0.015874004192664,0,4,3
-0.1993901974646927,-1.2240008257680854,0.2874387502837963,0,3,4
