description,category,brand,calories,protein,fat,carbs,calories_per_protein,calories_per_fat,calories_per_carb,label
"CELEBRATION TRUFFLE PIZZA, CELEBRATION TRUFFLE",Pizza,Gracie's Enterprises Ltd,-0.1567799601803808,0.3908165177588554,-0.199825185375594,-0.0869665625707907,-0.2836983976072554,-0.3322185242238447,-0.1471309938089125,1
"CHEESE & SAUSAGE PIZZA, CHEESE & SAUSAGE",Pizza,"Portesi's Italian Foods, Inc.",-0.2842094398495823,0.3391693137120195,-0.0936848755915032,-0.3451968534528133,-0.2836986070828664,-0.3322193129555104,-0.1471308127454359,1
"CHEESE CAULIFLOWER CRUST PIZZA, CHEESE",Pizza,Sam's Club West,-0.1744784990233254,0.5044403666618943,0.0202912959887284,-0.3176188612226944,-0.2836986306360924,-0.3322193401028221,-0.1471307293810136,1
"CHEESE CHICAGO STYLE PIZZA, CHEESE",Pizza,Nestle USA Inc.,-0.1355417135688472,0.234841961537411,0.1057734246739023,-0.2875337787898374,-0.2836979980229782,-0.3322194527362977,-0.1471307345476203,1
"CHEESE CRISPY CRUST PIZZA, CHEESE",Pizza,"Frozen Specialties, Inc.",-0.2558917777008708,0.1274157771199922,-0.2397168454286751,-0.1621792686529332,-0.2836980502217114,-0.3322186711205707,-0.1471310101839539,1
CHEESE CRISPY THIN CRUST PIZZA,Pizza,Hannaford Bros. Co.,-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
"CHEESE DEEP DISH PIZZA, CHEESE",Pizza,Palermo Villa Inc.,-0.1284622980316693,0.4321342809963241,0.1128969353976668,-0.2825195983843613,-0.2836984092124796,-0.332219452736286,-0.147130734724384,1
"CHEESE FRENCH BREAD PIZZAS, CHEESE",Pizza,Nestle Usa-Frozen Food Division,-0.2098755767092147,0.3081809912839179,-0.0651908326964452,-0.2574486963569804,-0.2836983627488676,-0.3322191930513646,-0.147130857310811,1
"CHEESE GLUTEN FREE PIZZA, CHEESE",Pizza,Star Markets Co.,-0.2311138233207483,0.2596326194798923,-0.2112228025336172,-0.1195587352063857,-0.2836983133051501,-0.332218718293587,-0.1471310277444934,1
"CHEESE NEIGHBORHOOD PIZZERIA PIZZA, CHEESE",Pizza,Palermo Villa Inc.,-0.146160836874614,0.2740938366130062,-0.0010792361825648,-0.2298707041268614,-0.2836981238249039,-0.3322192128577055,-0.1471308286189396,1
"CHEESE ORIGINAL CRUST PIZZA, CHEESE",Pizza,The Kroger Co.,-0.3160668097668827,0.4321342809963241,-0.2204833664745109,-0.3326614024391229,-0.2836988320803333,-0.3322189646250904,-0.1471308696587976,1
"CHEESE RISING CRUST PIZZA, CHEESE",Pizza,Nestle USA Inc.,-0.3054476864611159,0.1997218627855626,-0.3900229217001057,-0.1621792686529332,-0.2836983804375285,-0.3322179446893479,-0.1471310555008683,1
"CHEESE RISING CRUST PIZZA, CHEESE",Pizza,Home Game Co.,-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
"CHEESE STUFFED CRUST PIZZA, PEPPERONI",Pizza,"Supervalu, Inc.",-0.1992564534034479,0.2802915010986265,-0.1342888867169608,-0.1922643510857902,-0.2836982758658574,-0.3322189311967055,-0.1471309260674294,1
"CHEESE STUFFED IN THE CRUST PIZZA, CHEESE",Pizza,Palermo Villa Inc.,-0.1709387912547365,0.4114753993775896,0.013167785264964,-0.3176188612226944,-0.2836984684823999,-0.3322193129552442,-0.1471307253348608,1
"CHEESE THIN & CRISPY PIZZA, CHEESE",Pizza,Nardone Brothers Baking Co.,-0.2665109010066376,0.4321342809963241,-0.1293024292103256,-0.2950550493980517,-0.2836987203793908,-0.3322191487127057,-0.1471308670289134,1
"CHEESE THIN CRUST PIZZA, CHEESE",Pizza,"Wal-Mart Stores, Inc.",-0.2594314854694598,0.3701576361401211,-0.2390044943562985,-0.2248565237213853,-0.2836986020296774,-0.3322186869148013,-0.1471309478306284,1
"CHEESE THIN CRUST PIZZA, CHEESE",Pizza,Harris-Teeter Inc.,-0.3196065175354716,0.1811288693287017,-0.2518268136590748,-0.2649699669651947,-0.2836983775119155,-0.3322188399284921,-0.1471309628695726,1
"CHEESE THIN CRUST PIZZA, CHEESE",Pizza,"Associated Wholesale Grocers, Inc.",-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
"CHEESE THIN CRUST PIZZA, CHEESE",Pizza,"Wal-Mart Stores, Inc.",-0.3585433029899498,0.4631226034244255,-0.2853073140607678,-0.3903244771020989,-0.2836989693538003,-0.3322188245275747,-0.1471308310152471,1
CHEESE TRIO PIZZERIA CRUST PIZZA,Pizza,"Safeway, Inc.",-0.2027961611720369,0.3908165177588554,-0.0580673219726808,-0.2875337787898374,-0.2836985051012758,-0.3322191954121202,-0.1471308078763592,1
"CHEESE ULTRA THIN PIZZA, CHEESE",Pizza,Home Run Inn Frozen Foods Corp,0.0343642593234215,0.4424637218056912,0.2981082142155433,-0.1671934490584093,-0.2836980639802309,-0.3322194920495093,-0.1471307381563554,1
"CHEESE ULTRA THIN PIZZA, CHEESE",Pizza,Home Run Inn Frozen Foods Corp,0.0202054282490657,0.4424637218056912,0.2909847034917788,-0.1847430804775759,-0.2836980956172683,-0.3322195054836826,-0.1471307277006442,1
"CHEESE VEGGIE CRUST PIZZA, CHEESE",Pizza,Amy's Kitchen Inc.,-0.1992564534034479,0.0551096914544221,-0.1791670042766769,-0.1220658254091238,-0.283697636881451,-0.332218753831023,-0.1471309977922877,1
"CHEESEBURGER CRISPY CRUST PIZZA, CHEESEBURGER",Pizza,"Frozen Specialties, Inc.",-0.1850976223290922,0.1677005962765243,-0.1150554077627967,-0.1371083666255524,-0.2836979546112417,-0.3322189593913516,-0.1471309709362611,1
"CHEESY JALAPENO PIZZA, CHEESY JALAPENO",Pizza,Against the Grain Gourmet,-0.0081122338996456,0.3288398729026524,0.4334549179670683,-0.2298707041268614,-0.2836979062515903,-0.3322197807142746,-0.1471306903348713,1
CHICAGO'S PREMIUM ITALIAN CHEESE PIZZA,Pizza,Home Run Inn Frozen Foods Corp,-0.0541284348913017,0.6283936563743006,0.2696141713204854,-0.2724912375734089,-0.2836985710646179,-0.332219607301872,-0.1471306709399355,1
"CHICKEN BACON RANCH PIZZA, CHICKEN",Pizza,Palermo Villa Inc.,-0.2912888553867602,0.6490525379930349,-0.0509438112489163,-0.5006364460225745,-0.2836990517586494,-0.3322194527366102,-0.1471304882074029,1
"CINNAMON SUGAR PIZZA, CINNAMON SUGAR",Pizza,Festive Foods LLC,0.1299363690753226,-0.2093239932653776,-0.1008083863152676,0.5097209056808731,-0.2836945713551556,-0.3322181120468004,-0.1471311691514795,1
CLASSIC ARTISAN CRUST PEPPERONI PIZZA,Pizza,R&J Specialty Foods,-0.2948285631553491,0.3185104320932852,-0.1079318970390321,-0.3853102966966226,-0.2836985958973166,-0.3322193000631105,-0.1471307577041322,1
"CLASSIC ARTISAN CRUST PIZZA, CHEESE",Pizza,R&J Specialty Foods,-0.3833212573700724,0.2978515504745507,-0.2739096969027446,-0.3577323044665038,-0.2836987823917823,-0.3322189713078674,-0.147130913411226,1
CLASSIC CRISPY CRUST MICROWAVE PIZZA,Pizza,The Kroger Co.,-0.2275741155521594,0.0137919282169533,-0.1435494506578545,-0.1521509078419809,-0.2836975774815328,-0.3322189820450708,-0.1471309941848945,1
"CLASSIC CRUST CHEESE PIZZA, CHEESE",Pizza,Nestle USA Inc.,-0.1850976223290922,0.5560875707087302,-0.0509438112489163,-0.3075905004117421,-0.2836987283578775,-0.3322191693963097,-0.1471307577040764,1
CLASSIC CRUST GARDEN VEGETABLE PIZZA,Pizza,Glencourt Inc.,-0.248812362163693,0.0385825861594346,-0.0580673219726808,-0.3000692298035278,-0.2836977432969719,-0.3322193193091051,-0.1471308403407923,1
CLASSIC CRUST HAWAIIAN STYLE PIZZA,Pizza,Bi-Lo Inc.,-0.351463887452772,0.1150204481487517,-0.2482650582971924,-0.3326614024391229,-0.2836983090635672,-0.3322189694601934,-0.147130911123503,1
"CLASSIC CRUST PEPPERONI PIZZA, PEPPERONI",Pizza,Nestle USA Inc.,-0.1213828824944914,0.4631226034244255,0.1485144890164892,-0.3176188612226944,-0.2836984484918846,-0.3322195130734557,-0.1471306686887223,1
"CLASSIC CRUST PIZZA, MUSHROOM & SPINACH",Pizza,Bi-Lo Inc.,-0.3373050563784163,0.0716367967494096,-0.1221789184865611,-0.3802961162911465,-0.283698144213666,-0.3322193800782514,-0.1471308207007278,1
CLASSIC CRUST SPECIAL DELUXE PIZZA,Pizza,Schwan's Company,-0.2594314854694598,0.1284487212009291,-0.0723143434202097,-0.3226330416281706,-0.2836980639249128,-0.3322193071312341,-0.1471308188898104,1
CORNMEAL CRUST ITALIAN SAUSAGE PIZZA,Pizza,"Table5, Inc.",0.0343642593234215,0.3081809912839179,0.3052317249393079,-0.1320941862200761,-0.2836977474550839,-0.3322195048284164,-0.1471307826343246,1
"CRISP CRUST PIZZA, MEXICAN STYLE",Pizza,"General Mills, Inc.",-0.2735903165438155,0.1418769942531064,-0.0082027469063294,-0.3853102966966226,-0.283698143865379,-0.3322195154588563,-0.147130730461259,1
"CRISPY CRUST CHEESE PIZZA, CHEESE",Pizza,"Frozen Specialties, Inc.",-0.2098755767092147,0.1677005962765243,-0.2119351536059936,-0.1045161939899573,-0.2836980266355868,-0.3322186439353401,-0.1471310228788946,1
"CRISPY CRUST PIZZA, FOUR CHEESE",Pizza,"Publix Super Markets, Inc.",-0.2027961611720369,0.5250992482806288,-0.1941263767965824,-0.2073068923022187,-0.2836987209630764,-0.3322187007788267,-0.1471309123446637,1
CRISPY THIN CRUST CHICKEN PIZZA,Pizza,"Ahold USA, Inc. ",-0.3266859330726495,0.2720279484511328,-0.3558300702260361,-0.274998327776147,-0.283698589845891,-0.3322182906277655,-0.1471309583932385,1
CRISPY THIN CRUST MARGHERITA PIZZA,Pizza,Pinnacle Foods Group LLC,-0.2311138233207483,0.1274157771199922,-0.0366967898013873,-0.2850266885870993,-0.2836979748731698,-0.3322193321288894,-0.1471308422857096,1
CRISPY THIN CRUST MARGHERITA PIZZA,Pizza,"Ahold USA, Inc. ",-0.3939403806758392,0.139811106091233,-0.2311686325601577,-0.4204095595349559,-0.2836984991100808,-0.3322191885067035,-0.1471308255700626,1
"CRISPY THIN CRUST PIZZA, CHEESE",Pizza,Food Town Stores Inc.,-0.2098755767092147,0.1677005962765243,-0.2119351536059936,-0.1045161939899573,-0.2836980266355868,-0.3322186439353401,-0.1471310228788946,1
"CRISPY THIN CRUST PIZZA, MARGHERITA",Pizza,Food Town Stores Inc.,-0.1603196679489697,0.5354286890899959,0.1627615104640181,-0.4078741085212655,-0.2836986476706936,-0.3322196237451743,-0.147130535242108,1
"CRISPY THIN CRUST PIZZA, MARGHERITA",Pizza,Hannaford Bros. Co.,-0.1603196679489697,0.5354286890899959,0.1627615104640181,-0.4078741085212655,-0.2836986476706936,-0.3322196237451743,-0.147130535242108,1
"CRISPY THIN CRUST PIZZA, PEPPERONI",Pizza,Food Town Stores Inc.,-0.1390814213374361,0.0974603987728275,0.0274148067124929,-0.1371083666255524,-0.2836975936323621,-0.3322192722811682,-0.1471309301712684,1
"CRISPY THIN CRUST PIZZA, SUPREME",Pizza,Hannaford Bros. Co.,-0.2346535310893372,-0.043019996234566,-0.2119351536059936,-0.1371083666255524,-0.2836973640126924,-0.3322187269501827,-0.1471310148370224,1
"CUBAN BRAND PIZZA, CUBAN BRAND",Pizza,MAMA COZZIS,-0.142621129106025,0.4424637218056912,0.1200204461214312,-0.3126046808172182,-0.283698459443198,-0.3322194993300202,-0.14713070151111,1
"DEEP DISH PIZZA, 5-MEAT",Pizza,"The Dish, Inc",-0.1284622980316693,0.2978515504745507,0.1128969353976668,-0.2825195983843613,-0.2836981339892134,-0.332219452736286,-0.147130734724384,1
"DEEP DISH PIZZA, DOUBLE PEPPERONI",Pizza,"The Dish, Inc",-0.0824460970400132,0.2978515504745507,0.1841320426353116,-0.2348848845323376,-0.2836980169165273,-0.3322195036980891,-0.1471307577040353,1
"DEEP DISH PIZZA, SAUSAGE & PEPPERONI",Pizza,"The Dish, Inc",-0.0789063892714243,0.2730608925320695,0.1627615104640181,-0.2499274257487661,-0.2836979460957438,-0.3322194527362083,-0.1471307321617833,1
DEEP DISH SEASONED BEEF PIZZA,Pizza,"The Dish, Inc",-0.1284622980316693,0.2730608925320695,0.0630323603313153,-0.2499274257487661,-0.2836980752428604,-0.332219337169213,-0.1471307832463029,1
DEEP DISH THREE MEAT PIZZA,Pizza,Heinz Frozen Food Company,-0.0435093115855349,0.3081809912839179,0.2624906605967209,-0.2398990649378138,-0.2836979436357106,-0.3322195744810343,-0.1471307109484929,1
"ELLIO'S, ITALIAN SAUSAGE & PEPPERONI PIZZA",Pizza,"Dr. Oetker USA, LLC",-0.2806697320809934,0.2875221096651836,-0.3665153363116828,-0.1446296372337666,-0.2836985009670765,-0.3322180130131691,-0.1471310489249072,1
"FLATBREAD PIZZA, PEPPERONI AND ROASTED GARLIC",Pizza,"Supervalu, Inc.",-0.1638593757175586,0.3598281953307538,0.191255553359076,-0.4354521007513843,-0.2836983543315015,-0.3322196840982271,-0.1471304731449243,1
"FLATBREAD PIZZA, ROASTED GARLIC & PEPPERONI",Pizza,"Ahold USA, Inc. ",-0.1497005446432029,0.3908165177588554,0.1983790640828405,-0.4354521007513843,-0.2836983810697138,-0.3322196681524598,-0.1471304531758539,1
FOUR CHEESE SELF RISING PIZZA,Pizza,"Weis Markets, Inc.",-0.2842094398495823,0.3288398729026524,-0.4163799113780342,-0.1346012764228142,-0.2836985884251459,-0.3322176159161525,-0.147131060925983,1
FRENCH BREAD MICROWAVE PIZZA IN MINUTES,Pizza,The Kroger Co.,-0.1603196679489697,0.3081809912839179,0.0559088496075508,-0.274998327776147,-0.2836982379066506,-0.3322193944942062,-0.1471307804235869,1
FRENCH BREAD SINGLES PEPPERONI PIZZAS,Pizza,Schwan's Company,-0.1992564534034479,0.2668632280464493,-0.1435494506578545,-0.1847430804775759,-0.2836982457321295,-0.3322188964647454,-0.1471309343905083,1
"FRENCH BREAD SINGLES, PEPPERONI PIZZAS",Pizza,The Schwan Food Company,-0.1992564534034479,0.2668632280464493,-0.1435494506578545,-0.2524345159515043,-0.2836982457321295,-0.3322188964647454,-0.1471308529215405,1
FRESH ARTISAN SHIITAKE MUSHROOM PIZZA,Pizza,Rainbow Games Inc,-0.039969603816946,0.7110291828492379,-0.3380212934166249,0.1236290144592082,-0.2836986573987546,-0.3322172047722023,-0.1471310677308784,1
GLUTEN FREE EXTRA CHEESE PIZZA,Pizza,"West End Enterprises, LLC",-0.2417329466265151,0.3701576361401211,-0.1613582274672657,-0.2047998020994806,-0.2836985599201972,-0.3322189587457844,-0.1471309529136412,1
"GLUTEN-FREE CHEESE PIZZA, CHEESE",Pizza,"Proton Systems, LLC",-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
"GLUTEN-FREE GREEK PIZZA, GREEK",Pizza,New York Pizzeria,-0.1886373300976811,-0.0182293382920848,0.3408492785581303,-0.4479875517650747,-0.2836973045807731,-0.3322199642848604,-0.1471304761250187,1
"HAMBURGER CLASSIC CRUST PIZZA, HAMBURGER",Pizza,The Schwan Food Company,-0.248812362163693,0.2544678990752086,-0.0936848755915032,-0.2925479591953135,-0.2836983487466096,-0.3322192131117906,-0.1471308510478716,1
"HAMBURGER CRISPY CRUST PIZZA, HAMBURGER",Pizza,"Frozen Specialties, Inc.",-0.2098755767092147,0.0272202012691307,-0.1634952806843951,-0.1371083666255524,-0.2836975682994581,-0.3322188514722288,-0.1471309928866417,1
"HAMBURGER ORIGINAL THIN PIZZA, HAMBURGER",Pizza,Nestle USA Inc.,-0.2417329466265151,0.4321342809963241,-0.1798793553490535,-0.2950550493980517,-0.2836986645289195,-0.3322188862394736,-0.1471308396977022,1
"HAMBURGER SINGLE SERVE PIZZA, HAMBURGER",Pizza,"Safeway, Inc.",-0.2098755767092147,0.0272202012691307,-0.1634952806843951,-0.1371083666255524,-0.2836975682994581,-0.3322188514722288,-0.1471309928866417,1
"HOLY PEPPERONI PIZZA, HOLY PEPPERONI",Pizza,Palermo Villa Inc.,-1.077103980013503,0.4011459585682225,0.2909847034917788,-0.4429733713595986,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
"HOMEPLATE CHEESE PIZZA, HOMEPLATE CHEESE",Pizza,"JustinTimeSnacks, llc",-0.1780182067919143,-0.7454219712715342,0.0701558710550799,-0.3477039436555514,2.0265961153801,-0.3322194691169724,-0.147130681170097,1
ITALIAN DELI STYLE MEATS PIZZA,Pizza,"Wal-Mart Stores, Inc.",-0.142621129106025,0.2317431292946009,0.0701558710550799,-0.2273636139241234,-0.2836980091677002,-0.332219387213907,-0.1471308283692381,1
"ITALIAN FLATBREAD PIZZA, PESTO & SPINACH",Pizza,Raley's,-0.3550035952213609,0.168733540357461,-0.5267943275963838,-0.1621792686529332,-0.2836984508642083,-0.3322167108809052,-0.1471311008177828,1
ITALIAN SAUSAGE & CARAMELIZED ONION PIZZA,Pizza,"Safeway, Inc.",-0.1850976223290922,0.3804870769494882,0.0559088496075508,-0.3502110338582895,-0.2836984446406481,-0.3322194527363853,-0.1471306851144047,1
ITALIAN THIN CRUST SUPREME PIZZA,Pizza,TAKE & BAKE,-0.4788933671219735,-0.1649073977850987,-0.2183463132573816,-0.5783562423074552,-0.2836978123219087,-0.3322195246245821,-0.1471305834950713,1
"ITALIANO PIZZA, UNCURED DOUBLE PEPPERONI",Pizza,"Hansen's Dairy, Inc.",-0.3054476864611159,0.4941109258525271,0.013167785264964,-0.4304379203459081,-0.2836988951115069,-0.3322196449356521,-0.1471306835579317,1
"KROGER, CHEESE PIZZA, CHEESE, CHEESE",Pizza,The Kroger Co.,-0.2098755767092147,0.1677005962765243,-0.2119351536059936,-0.1045161939899573,-0.2836980266355868,-0.3322186439353401,-0.1471310228788946,1
LIVE LIFE ON THE VEG VEGGIE PIZZA,Pizza,"CAULIPOWER, LLC",-0.3691624262957166,-0.2124228255081877,-0.2902937715674029,-0.2925479591953135,-0.2836970220463753,-0.3322188405176197,-0.1471309832849279,1
"MACARONI & CHEESE PIZZA, RISING CRUST",Pizza,"General Mills, Inc.",-0.2134152844778037,0.172865316681208,-0.3138013569558257,-0.0844594723680526,-0.2836980510449142,-0.3322180973696983,-0.1471310431416888,1
"MARGHERITA BROCCOLI CRUST PIZZA, MARGHERITA",Pizza,Wakefern Food Corporation,-0.454115412741851,-0.0771071509054777,-0.3807623577592118,-0.3928315673048369,-0.2836980732480837,-0.3322186976606339,-0.1471309510285637,1
"MARGHERITA CAULIFLOWER CRUST PIZZA, MARGHERITA",Pizza,Wakefern Food Corporation,-0.4930521981963293,-0.0771071509054777,-0.3807623577592118,-0.3928315673048369,-0.2836982278880575,-0.3322188758977714,-0.1471310016611513,1
"MARGHERITA CAULIFLOWER CRUST PIZZA, MARGHERITA",Pizza,"Wal-Mart Stores, Inc.",-0.2912888553867602,0.0582085236972323,-0.0723143434202097,-0.3677606652774561,-0.2836979520724066,-0.3322193944944913,-0.147130784110588,1
"MARGHERITA CAULIFLOWER CRUST PIZZA, MARGHERITA",Pizza,"KeHe Distributors, LLC",-0.404559503981606,-0.0182293382920848,-0.2895814204950265,-0.3401826730473372,-0.2836980926975873,-0.3322189792851089,-0.1471309634314933,1
"MARGHERITA GLUTEN FREE PIZZA, MARGHERITA",Pizza,Amy's Kitchen Inc.,-0.0612078504284796,0.1108886718250047,0.2981082142155433,-0.247420335546028,-0.2836973985731083,-0.3322196689601582,-0.1471307177116318,1
MARGHERITA ORIGINAL THIN CRUST PIZZA,Pizza,Unknown,-0.3620830107585388,0.1707994285193344,-0.2674985372513565,-0.3326614024391229,-0.2836984761004361,-0.3322189220544785,-0.1471309235629147,1
MARGHERITA STONE-FIRED CRUST PIZZA,Pizza,"Newman's Own, Inc.",-0.3054476864611159,0.421804840186957,-0.3244866230414724,-0.2724912375734089,-0.2836987927520125,-0.3322184014909566,-0.1471309387770015,1
"MARGHERITA THIN CRUST PIZZA, MARGHERITA",Pizza,Glencourt Inc.,-0.3337653486098274,0.1532393791434102,-0.3772006023973296,-0.1772218098693617,-0.2836983519869786,-0.3322181728401993,-0.1471310679800606,1
"MARGHERITA THIN CRUST PIZZA, MARGHERITA",Pizza,"Whole Foods Market, Inc.",-0.248812362163693,0.2524020109133352,-0.2026745896650997,-0.2298707041268614,-0.2836983441943554,-0.3322188146055618,-0.1471309314455546,1
"MARGHERITA THIN CRUST PIZZA, MARGHERITA",Pizza,Kraft Heinz Foods Company,-0.3302256408412384,0.421804840186957,-0.3059654951596848,-0.2975621396007897,-0.2836988490967352,-0.3322186079165661,-0.1471309340910438,1
"MARGHERITA WOOD FIRED PIZZA, MARGHERITA",Pizza,"Rouse's Enterprises, Inc.",-0.2948285631553491,0.3598281953307538,-0.2817455586988855,-0.2398990649378138,-0.2836986688538969,-0.3322186017795452,-0.1471309663057001,1
"MARGHERITA WOOD FIRED PIZZA, MARGHERITA",Pizza,Raley's,-0.245272654395104,0.5767464523274647,-0.0794378541439742,-0.3502110338582895,-0.2836988775833471,-0.3322192469839649,-0.1471307577041052,1
"MARGHERITA WOOD-FIRED PIZZA, MARGHERITA",Pizza,IMPULSE FASHION VIETNAM GARMENT EXPORTING LIMITED COMPANY,-0.3479241796841831,0.1656347081146509,-0.4648197842996327,-0.2022927118967426,-0.2836984231077969,-0.3322174670018401,-0.1471310580551868,1
"MEATLESS PEPPERONI PIZZA, MEATLESS PEPPERONI",Pizza,Amy's Kitchen Inc.,-0.1921770378662701,0.4734520442337929,-0.0010792361825648,-0.3126046808172182,-0.2836986204435023,-0.332219328354902,-0.1471307577040796,1
"MEXICAN STYLE PIZZA, TACO SUPREME",Pizza,Piggly Wiggly Company,-0.1850976223290922,0.1677005962765243,-0.1634952806843951,-0.0869665625707907,-0.2836979546112417,-0.3322187743870115,-0.1471310174194064,1
MICROWAVEABLE CRISPY THIN CRUST PIZZA,Pizza,Food Town Stores Inc.,-0.2098755767092147,0.1677005962765243,-0.2119351536059936,-0.1045161939899573,-0.2836980266355868,-0.3322186439353401,-0.1471310228788946,1
MINI DEEP DISH ORIGINAL PIZZA,Pizza,"Schwan's Mama Rosa's, LLC",-0.1921770378662701,0.1150204481487517,-0.1293024292103256,-0.0819523821653144,-0.28369781770218,-0.3322189285573139,-0.1471310276368119,1
"MINI PIZZA BAGELS, PEPPERONI & CHEESE",Pizza,Price Chopper Supermarkets,-0.3125271019982937,0.4321342809963241,-0.3558300702260361,-0.1697005392611475,-0.2836988241016945,-0.3322182291404623,-0.147131055142384,1
"MINI PIZZA BAGELS, UNCURED PEPPERONI*",Pizza,"Wegmans Food Markets, Inc. ",-0.3125271019982937,0.4321342809963241,-0.3558300702260361,-0.1697005392611475,-0.2836988241016945,-0.3322182291404623,-0.147131055142384,1
MINI UNCURED PEPPERONI PIZZA BAGELS,Pizza,"Wegmans Food Markets, Inc. ",-0.3125271019982937,0.4321342809963241,-0.3558300702260361,-0.1697005392611475,-0.2836988241016945,-0.3322182291404623,-0.147131055142384,1
"MOZZARELLA ARTISAN ORGANIC PIZZA, MOZZARELLA",Pizza,Zaahh Inc.,-0.2240344077835704,0.3494987545213866,-0.2967049312187909,-0.1421225470310285,-0.2836984795149617,-0.3322182467823722,-0.1471310006767603,1
"MOZZARELLA CHEESE HANDCRAFTED PIZZA, MOZZARELLA",Pizza,Spinatos Fine Foods,-0.3443844719155941,-0.0936342562004652,-0.3280483784033547,-0.217335253113171,-0.2836975636559055,-0.3322185396042003,-0.1471310399231968,1
MULTIGRAIN THIN FOUR CHEESE PIZZA,Pizza,"Robert Irvine Foods, LLC",-0.2629711932380487,0.48378148504316,-0.0509438112489163,-0.4229166497376939,-0.2836987895051793,-0.3322193771791967,-0.1471306407978586,1
"MUSHROOM & OLIVE PIZZA, MUSHROOM & OLIVE",Pizza,Amy's Kitchen Inc.,-0.3302256408412384,0.0943615665300174,-0.2048116428822291,-0.3075905004117421,-0.2836981868713204,-0.3322190751402427,-0.1471309209631297,1
"MUSHROOM ARTISAN ORGANIC PIZZA, MUSHROOM",Pizza,Zaahh Inc.,-0.1886373300976811,0.3598281953307538,-0.3465695062851423,-0.0418389389215052,-0.2836984138357384,-0.3322177632966248,-0.1471310576165917,1
"OMG...IT'S GLUTEN FREE, CHEESE PIZZA",Pizza,"OMG...It's Gluten Free, LLC",-0.1497005446432029,0.1862935897333852,0.0345383174362575,-0.2398990649378138,-0.2836979055150811,-0.3322193163644969,-0.1471308188459044,1
"ORGANIC THIN CRUST PIZZA, MARGHERITA",Pizza,"Wegmans Food Markets, Inc. ",-0.298368270923938,0.2627314517227023,-0.0865613648677387,-0.4103811987240035,-0.2836984972394027,-0.3322193736152603,-0.1471307149031476,1
"ORIGINAL RISING CRUST PIZZA, PEPPERONI",Pizza,Nestle USA Inc.,-0.2948285631553491,0.3598281953307538,-0.2311686325601577,-0.2599557865597184,-0.2836986688538969,-0.3322188459857312,-0.1471309428416714,1
"ORIGINAL THIN CHEESE PIZZA, ORIGINAL",Pizza,Nestle USA Inc.,-0.2381932388579262,0.4321342809963241,-0.1891399192899472,-0.2699841473706709,-0.2836986565502808,-0.332218836997824,-0.1471308704507856,1
"ORIGINAL THIN CHEESE PIZZA, ORIGINAL",Pizza,"Meijer, Inc.",-0.3019079786925269,0.234841961537411,-0.2176339621850052,-0.2975621396007897,-0.2836984484923024,-0.332218928557685,-0.1471309027333596,1
ORIGINAL THIN CRUST PIZZA FRIES,Pizza,"Hansen's Dairy, Inc.",-0.1001446358829578,0.4114753993775896,0.3266022571106011,-0.4128882889267416,-0.2836983060601137,-0.3322197851426443,-0.1471304423354733,1
"ORIGINAL THIN CRUST PIZZA, PEPPERONI",Pizza,"Hansen's Dairy, Inc.",-0.1780182067919143,0.48378148504316,0.1770085319115471,-0.4429733713595986,-0.2836986060635287,-0.3322196873340781,-0.1471304739013382,1
OVEN RISING PIZZA FOUR CHEESE ,Pizza,"Weis Markets, Inc.",-0.2806697320809934,0.2730608925320695,-0.3401583466337543,-0.1621792686529332,-0.2836984719090043,-0.3322181988770267,-0.1471310328424111,1
"P'MOS, SUPREME PIZZA, SUPREME, SUPREME",Pizza,Palermo Villa Inc.,-0.2098755767092147,0.4527931626150584,0.1770085319115471,-0.5307215284554315,-0.2836986264240123,-0.3322197533147348,-0.1471302529034041,1
"PALERMO'S, RISING CRUST CHEESE PIZZA",Pizza,Palermo Villa Inc.,-0.2771300243124044,0.1594370436290305,-0.3216372187519666,-0.1697005392611475,-0.283698200894121,-0.3322183038514342,-0.1471310224568479,1
"PALS COMBINATION PIZZA, SAUSAGE & PEPPERONI",Pizza,The Kroger Co.,-0.1850976223290922,0.0272202012691307,-0.1150554077627967,-0.1371083666255524,-0.2836974831797951,-0.3322189593913516,-0.1471309709362611,1
"PARTY PIZZA COMBINATION, SAUSAGE & PEPPERONI",Pizza,Fame Marketing Corporation,-0.1850976223290922,0.0272202012691307,-0.1150554077627967,-0.1371083666255524,-0.2836974831797951,-0.3322189593913516,-0.1471309709362611,1
"PARTY PIZZA PACK!, TRIPLE MEAT",Pizza,"General Mills, Inc.",-0.2948285631553491,0.0168907604597635,-0.0794378541439742,-0.3176188612226944,-0.2836978237244041,-0.3322193841524422,-0.1471308669502071,1
